,EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,cluster,Cell_ID
34,3071551700006200020,,161.3440716489275,4160.748473504351,7981.77218255053,4158.507370110556,7979.917777557393,4163.109936949013,7983.831424598638,1.1906089870648469,0,0.9414988929823288,0.9999999999999998,18,3071551700006200020	
35,3071551700006200023,,259.2508371464381,4176.596681728687,7982.040366058623,4173.626667853136,7979.895749190815,4180.05562770786,7984.531920187614,1.389053871648552,0,0.7674611525329392,0.987047296518366,18,3071551700006200023	
36,3071551700006200029,,135.61346920274298,4109.810423091006,7982.073965149925,4107.857722672916,7980.118235991799,4111.952757361367,7984.10106539327,1.0173340044544603,0,1.0225619705748623,1.0,18,3071551700006200029	
37,3071551700006200033,,64.97998115855009,3893.53977185745,7982.030882403699,3892.1917398734095,7980.4834738718755,3894.74747181844,7983.514434077574,1.1723438387353742,0,1.4772969094280195,1.0,18,3071551700006200033	
38,3071551700006200034,,277.703675549186,3914.76282560232,7982.698605631894,3911.112890375106,7980.44334756395,3918.212928415692,7985.102146194039,1.4755156057199266,0,0.7348718540732414,1.0000000000000004,18,3071551700006200034	
39,3071551700006200038,,182.88801263672087,3938.490285874792,7982.559534941507,3936.224004334431,7980.44182242372,3940.890981203431,7985.073477296898,1.0111348821208013,0,0.8810053882883329,1.0,18,3071551700006200038	
40,3071551700006200040,,173.4132810551341,3989.008226482262,7982.420991563196,3986.6536212695,7980.480149669952,3991.3058910053023,7984.6273547536575,1.1243244778031614,0,0.9047478566712364,0.9999999999999996,18,3071551700006200040	
41,3071551700006200046,,267.858964698337,3956.007883022431,8014.385601182277,3953.073421694643,8011.182909525834,3959.033535419561,8017.336114505846,1.0737516534448313,0,0.7235869697162861,1.0,18,3071551700006200046	
42,3071551700007100001,,888.0249111783071,4393.371136605024,7972.885367889328,4387.951471406908,7967.800287327762,4398.880612312771,7978.2781009572755,1.1361399420026397,54,0.3954312995922634,0.9933719778391844,1,3071551700007100001	
43,3071551700007100003,,1364.5177764924815,4417.438576052963,7980.544876920614,4411.421282485688,7973.308042283259,4423.620470390873,7988.103384026458,1.1150554386096232,18,0.3243829483835804,0.979640325217798,4,3071551700007100003	
44,3071551700007100007,,1345.8909809028842,4397.038284325133,7991.790565934783,4389.860415893832,7984.654034190445,4403.846139199288,7998.811856177308,1.387791266316875,282,0.3421048639290051,0.9511023110927,11,3071551700007100007	
45,3071551700007100009,,369.1328215257538,4416.418399914498,7999.710836665668,4412.695903251105,7996.318641259208,4419.739613723359,8003.215004606426,1.0174193972319063,37,0.6156417025821904,0.988366793027987,4,3071551700007100009	
46,3071551700007100010,,732.5513157024111,4393.308528668418,8004.41755978793,4389.58140266153,7997.876798522744,4398.100490718843,8012.246559047534,1.971785476898266,175,0.5282741509661301,0.9170985505391064,1,3071551700007100010	
47,3071551700007100011,,685.1345774133082,4413.566133385143,8004.970036400346,4407.481757610767,8000.116685021595,4420.649122143453,8008.730466310773,1.8651351606882327,235,0.5253145744128673,0.9264492826286526,11,3071551700007100011	
48,3071551700007100012,,704.534196962388,4400.149398358084,8007.862841634808,4394.57504103081,8003.122338557176,4405.8621594738015,8012.91462170264,1.1957084450444055,195,0.5192588711217053,0.8740942928573515,1,3071551700007100012	
